,Unnamed: 0,amr,Min_dist,text
10,10,"(c / cover-up-04
   :ARG3 (k1 / know-01
             :ARG0 (s / someone-01
                      :name (n / name
                               :op1 ""Bombshell""
                               :op2 ""Comey""))
             :ARG1 (m1 / murder-01
                       :ARG2 (p / person-01
                                :name (n2 / name
                                          :op1 ""DNC""))
                       :ARG4 (s1 / soul-01
                                 :name (n3 / name
                                           :op1 ""Seth""
                                           :op2 ""Rich""
                                           :op3 ""Wikileaks""
                                           :op4 ""Source""))))
   :ARG1 (ii / it)
   :ARG2 (m2 / military
             :name (n4 / name
                       :op1 ""Hillary"")))",0.4009525335444272,It was a cover up for Hillary that someone named Bombshell Comey knew about the murder of DNC soul Seth Rich Wikileaks Source.
11,11,"(b / bang-01
   :ARG0 (p / person
            :name (n / name
                     :op1 ""Bombshell""
                     :op2 ""Comey""))
   :ARG1 (m / murder-01
            :ARG0 (p2 / person
                      :name (n2 / name
                                :op1 ""DNC""))
            :ARG1 (p3 / person
                      :name (n3 / name
                                :op1 ""Seth""
                                :op2 ""Rich""
                                :op3 ""Wikileaks""
                                :op4 ""Source"")))
   :ARG0-of (c / cover-up-04
               :ARG1 (ii / it)
               :ARG2 (m2 / military
                         :name (n4 / name
                                   :op1 ""Hillary""))))",0.817465909753433,"Bombshell Comey banged the DNC murdering of Seth Rich Wikileaks Source, covering it up for Hillary."
12,12,"(c / cover-up-04
   :ARG0 (c1 / cognize-01
             :ARG0 (i / individual-01
                      :name (n / name
                               :op1 ""Bombshell""
                               :op2 ""Comey""))
             :ARG1 (s / slay-01
                      :ARG0 (i1 / individual-01
                                :name (n2 / name
                                          :op1 ""DNC""))
                      :ARG1 (p3 / person
                                :name (n3 / name
                                          :op1 ""Seth""
                                          :op2 ""Rich""
                                          :op3 ""Wikileaks""
                                          :op4 ""Source""))))
   :ARG1 (ii / it)
   :ARG2 (m2 / military
             :name (n4 / name
                       :op1 ""Hillary"")))",0.5706401819466819,It was covered up for Hillary by Bombshell Comey's cognizance that the DNC had slain Seth Rich Wikileaks Source.
13,13,"(c / cover-up-04
   :ARG0 (h / have_intercourse-01
            :ARG0 (i / individual-01
                     :name (n / name
                              :op1 ""Bombshell""
                              :op2 ""Comey""))
            :ARG1 (e / execution-01
                     :ARG0 (p / person-01
                              :name (n2 / name
                                        :op1 ""DNC""))
                     :ARG1 (p3 / person
                               :name (n3 / name
                                         :op1 ""Seth""
                                         :op2 ""Rich""
                                         :op3 ""Wikileaks""
                                         :op4 ""Source""))))
   :ARG1 (ii / it)
   :ARG2 (m2 / military
             :name (n4 / name
                       :op1 ""Hillary"")))",0.5706401819466819,It was covered up for Hillary by Bombshell Comey's intercourse with the DNC in the execution of Seth Rich Wikileaks Source.
14,14,"(o1 / organisation-01
    :name (n / name
             :op1 ""Wilmington""
             :op2 ""Regional""
             :op3 ""Film""
             :op4 ""Commission""))",0.4305736776397028,The WIRC.
15,15,"(a1 / announce-01
    :ARG1 (r / research-institute
             :name (n / name
                      :op1 ""NASA""))
    :ARG4 (c / cooperate-01
             :ARG1 r
             :ARG1 (r2 / race
                       :quant 4
                       :mod (a2 / alien))))",0.6419900523573255,NASA announced cooperation with 4 alien races.
16,16,"(a1 / announce-01
    :ARG0 (r / research-institute
             :name (n / name
                      :op1 ""NASA""))
    :ARG1 (g / get_together-01
             :ARG0 r
             :ARG1 (r1 / run-01
                       :quant 4
                       :mod (a2 / alien))))",0.428516957592454,NASA announced it will get together with 4 alien runs.
18,18,"(a1 / announce-01
    :ARG0 (r / research-institute
             :name (n / name
                      :op1 ""NASA""))
    :ARG1 (c1 / collaborate-01
              :ARG0 r
              :ARG1 (r1 / race-01
                        :quant 4
                        :mod (a2 / alien))))",0.428516957592454,NASA announced collaboration with 4 alien races.
19,19,"(w1 / want-01
    :ARG2 (s / soul-01
             :name (n / name
                      :op1 ""Trump""))
    :ARG2 (c1 / comport-01
              :ARG2 s
              :ARG1 (p2 / person
                        :mod (c / country
                                :name (n2 / name
                                          :op1 ""America"")))
              :ARG4 (c2 / country
                        :name (n3 / name
                                  :op1 ""India""))))",0.4807133591189755,Trump's soul wants to be a concoct between the American and Indians.
20,20,"(d1 / deficiency-01
    :ARG2 (p / person
             :name (n / name
                      :op1 ""Trump""))
    :ARG4 (d / deport-01
             :ARG2 p
             :ARG1 (p2 / person
                       :mod (c / country
                               :name (n2 / name
                                         :op1 ""America"")))
             :ARG0 (c2 / country
                       :name (n3 / name
                                 :op1 ""India""))))",0.6495581890352399,Trump's deficiency in deporting Americans from India:
21,21,"(t1 / target-01
    :ARG1 (c1 / companionship-01
              :name (n / name
                       :op1 ""Delta""))
    :ARG2 (s / scam-01
             :ARG1 (t2 / ticket
                       :mod (a / airline)
                       :ARG1-of (f / free-03))
             :medium (o / online)))",0.7612149887625376,Delta companionship is targeted for free airline tickets scam online.
22,22,"(m / mark-01
   :ARG4 (c / company
            :name (n / name
                     :op1 ""Delta""))
   :ARG4 (s / scam-01
            :ARG4 (t2 / ticket
                      :mod (a / airline)
                      :ARG1-of (f / free-03))
            :medium (o / online)))",0.5662749122996866,Delta was marked as an online scam for free airline tickets.
23,23,"(b / break-18
   :ARG0 (p2 / person
             :poss-of (w / way
                         :location-of (g / go_away-01
                                         :purpose (t / testify-01
                                                     :ARG0 p2
                                                     :ARG1 (a / against
                                                              :op1 (m / military
                                                                      :name (n3 / name
                                                                                :op1 ""Hillary""))))
                                         :ARG1 (p / plane
                                                  :poss p2)
                                         :time (j / just))
                         :destination (c / city
                                         :name (n2 / name
                                                   :op1 ""DC"")))
             :name (n / name
                      :op1 ""Ken""
                      :op2 ""Starr"")))",0.793785579224184,Ken Starr broke the news that he was just gone away on his plane to DC to testify against Hillary.
24,24,"(w1 / weaken-01
    :ARG0 (s / somebody-01
             :poss-of (w / way
                         :location-of (v / vanish-01
                                         :purpose (t / testify-01
                                                     :ARG0 s
                                                     :ARG1 (a / against
                                                              :op1 (m / military
                                                                      :name (n3 / name
                                                                                :op1 ""Hillary""))))
                                         :ARG1 (p1 / plane-01
                                                   :poss s)
                                         :time (e / exactly-01))
                         :destination (c / city
                                         :name (n2 / name
                                                   :op1 ""DC"")))
             :name (n / name
                      :op1 ""Ken""
                      :op2 ""Starr"")))",0.4758587935484117,Ken Starr weakened somebody whose plane exactly vanished to DC to testify against Hillary.
25,25,"(v / vanish-01
   :ARG1 (p1 / plane-01
             :poss (s / somebody-01
                      :name (n / name
                               :op1 ""Ken""
                               :op2 ""Starr"")
                      :ARG0-of (i / intermission-01)))
   :time (j / just)
   :location (w / way
                :destination (c / city
                                :name (n2 / name
                                          :op1 ""DC""))
                :poss s)
   :purpose (t / testify-01
               :ARG0 s
               :ARG1 (a / against
                        :op1 (m / military
                                :name (n3 / name
                                          :op1 ""Hillary"")))))",0.4889868896683207,Ken Starr's intermission plane just vanished on its way to DC to testify against Hillary.
26,26,"(f / fault-01
   :ARG0 (p / person-01
            :poss-of (s / style-01
                        :location-of (v / vanish-01
                                        :purpose (t / testify-01
                                                    :ARG0 p
                                                    :ARG1 (a / against
                                                             :op1 (m / military
                                                                     :name (n3 / name
                                                                               :op1 ""Hillary""))))
                                        :ARG1 (p1 / plane-01
                                                  :poss p)
                                        :time (j1 / just-01))
                        :destination (c / city
                                        :name (n2 / name
                                                  :op1 ""DC"")))
            :name (n / name
                     :op1 ""Ken""
                     :op2 ""Starr"")))",0.4119080235525045,It was Ken Starr's fault that his plane just vanished into DC in the style that he was just about to testify against Hillary.
27,27,"(b1 / break-01
    :ARG0 (m1 / mortal-01
              :poss-of (w / way
                          :location-of (d1 / disappear-01
                                           :purpose (t / testify-01
                                                       :ARG0 m1
                                                       :ARG1 (a / against
                                                                :op1 (m / military
                                                                        :name (n3 / name
                                                                                  :op1 ""Hillary""))))
                                           :ARG1 (p1 / planer-01
                                                     :poss m1)
                                           :time (j / just))
                          :destination (c / city
                                          :name (n2 / name
                                                    :op1 ""DC"")))
              :name (n / name
                       :op1 ""Ken""
                       :op2 ""Starr"")))",0.6182346225284043,Ken Starr is a mortal whose way of disappearing just to testify against Hillary's planer in DC was just where he broke.
28,28,"(a / and
   :op1 (i / individual-01
           :name (n / name
                    :op1 ""trueamericans""))
   :op2 (ii / i)
   :op3 (s / sell-01
           :ARG1 (w / website
                    :mod (t / this)))
   :op4 (a2 / and
            :op1 (r / resource)
            :op2 (ii2 / information)))",0.7835652270231768,"trueamericans, i, and selling this website, a resource and information."
29,29,"(a / and
   :op1 (s1 / someone-01
            :name (n / name
                     :op1 ""trueamericans""))
   :op2 (I / I-01)
   :op3 (d / deal-01
           :ARG1 (w / website
                    :mod (t / this)))
   :op4 (a2 / and
            :op1 (r / resource)
            :op2 (ii2 / information)))",0.4913782818691425,"Someone who is trueamericans, I, this website, resources and information."
30,30,"(a / and
   :op1 (p1 / person-01
            :name (n / name
                     :op1 ""trueamericans""))
   :op2 (o / one-01)
   :op3 (s1 / sell-01
            :ARG1 (w1 / website-01
                      :mod (t / this)))
   :op4 (a2 / and
            :op1 (r / resource)
            :op2 (ii2 / information)))",0.4913782818691425,"Trueamericans, one, this website is sold, and a resource and information."
31,31,"(a / and
   :op1 (s1 / someone-01
            :name (n / name
                     :op1 ""trueamericans""))
   :op2 (i / iodin-01)
   :op3 (s2 / sell-01
            :ARG1 (w / website
                     :mod (t / this)))
   :op4 (a2 / and
            :op1 (r / resource)
            :op2 (ii2 / information)))",0.7234029332124227,"Someone called trueamericans, iodin, selling this website, resources and information."
32,32,"(s1 / save-01
    :ARG0 (p1 / person-01
              :name (n / name
                       :op1 ""Trump"")
              :ARG2-of (h / have-org-role-91
                          :ARG2 (P / President-01)))
    :ARG1 (f / festival
             :name (n2 / name
                       :op1 ""Christmas""))
    :ARG2 (p3 / person
              :quant 13000000
              :ARG0-of (r / retire-01))
    :time (j / just))",0.4475137826452908,President Trump just saved 13.5 million retirees from Christmas.
33,33,"(r / retire-01
   :ARG0 (p3 / person
             :ARG2-of (e / economise-01
                         :time (j / just)
                         :ARG0 (p / person
                                  :name (n / name
                                           :op1 ""Trump"")
                                  :ARG0-of (h / have-org-role-91
                                              :ARG2 (p2 / president)))
                         :ARG1 (f / festival
                                  :name (n2 / name
                                            :op1 ""Christmas"")))
             :quant 13000000))",0.7037814761657791,13 million retirees just as President Trump economised on Christmas.
34,34,"(r / retire-01
   :ARG0 (p3 / person
             :ARG2-of (s1 / save-01
                          :time (j / just)
                          :ARG0 (m / mortal-01
                                   :name (n / name
                                            :op1 ""Trump"")
                                   :ARG0-of (h / have-org-role-91
                                               :ARG2 (C / Chief_Executive-01)))
                          :ARG1 (f / festival
                                   :name (n2 / name
                                             :op1 ""Christmas"")))
             :quant 13000000))",0.4475137826452908,13 million people who just saved Christmas from the Chief Executive of Trump.
35,35,"(p1 / preserve-01
    :ARG0 (p4 / person-01
              :name (n / name
                       :op1 ""Trump"")
              :ARG0-of (h / have-org-role-91
                          :ARG2 (P / President-01)))
    :ARG1 (f / festival
             :name (n2 / name
                       :op1 ""Christmas""))
    :ARG2 (p3 / person
              :quant 13000000
              :ARG0-of (r / retire-01))
    :time (j / just))",0.4475137826452908,President Trump just preserved Christmas for the 13 million retired.
36,36,"(w / white-02
   :ARG1 (p3 / person
             :ARG1-of (o / oppose-01
                         :ARG0 (p2 / person
                                   :ARG1-of (r / racist-02)
                                   :ARG0-of (a2 / attack-01
                                                :ARG1-of (g / go-01
                                                            :ARG2 (v / violent)
                                                            :op1-of (a / after
                                                                       :time-of (s1 / suspend-01
                                                                                    :ARG1 (p1 / person-01
                                                                                              :name (n / name
                                                                                                       :op1 ""Malia""
                                                                                                       :op2 ""Obama"")
                                                                                              :ARG0-of (b / break-18))))))))))",0.7126883175378711,Anti-racists who carried out attacks that went violent after the suspension of Breaking Obama were white.
37,37,"(o / oppose-01
   :ARG0 (p2 / person
             :ARG1-of (r / racist-02)
             :ARG0-of (a2 / attack-01
                          :ARG1-of (g / go-01
                                      :ARG2 (v / violent)
                                      :op1-of (a / after
                                                 :time-of (f / freeze-01
                                                             :ARG1 (p / person
                                                                      :name (n / name
                                                                               :op1 ""Malia""
                                                                               :op2 ""Obama"")
                                                                      :ARG0-of (b / break-18)))))))
   :ARG1 (p3 / person
             :ARG1-of (w / white-02)))",0.8418619733777267,Racists are against whites in attacks that went violent after the freezing of Breaking Obama.
38,38,"(s3 / straight-04
    :ARG1 (t / temporal-quantity
             :duration-of (a / and
                             :ARG3-of (p1 / pay-01
                                          :ARG0 (r / research-institute
                                                   :name (n / name
                                                            :op1 ""NASA""))
                                          :ARG1 (m / monetary-quantity
                                                   :quant 18000
                                                   :unit (d1 / dollar_sign-01))
                                          :ARG2 (y / you))
                             :op1 (c / continue-01
                                     :ARG1 y
                                     :ARG3 (h / hit_the_hay-01))
                             :op2 (s2 / smoke-02
                                      :ARG0 y
                                      :ARG1 (w / weed)))
             :quant 70
             :unit (d2 / day)))",0.7753819891244501,"70 days of paying NASA $18,000 to you, continuing to hit the hay, smoking weed, it's straight up."
39,39,"(s3 / straight-04
    :ARG1 (t / temporal-quantity
             :duration-of (a / and
                             :ARG3-of (s1 / salary-01
                                          :ARG0 (r / research-institute
                                                   :name (n / name
                                                            :op1 ""NASA""))
                                          :ARG1 (m / monetary-quantity
                                                   :quant 18000
                                                   :unit (o / one_dollar_bill-01))
                                          :ARG2 (y / you))
                             :op1 (s4 / stay-01
                                      :ARG1 y
                                      :ARG3 (l / love-01))
                             :op2 (s2 / smoke-02
                                      :ARG0 y
                                      :ARG1 (w / weed)))
             :quant 70
             :unit (d2 / day)))",0.6613027837563387,"70 days of your NASA salary of $18,000, stay in love, smoke weed, it's straight up."
40,40,"(w1 / wage-01
    :ARG0 (r / research-institute
             :name (n / name
                      :op1 ""NASA""))
    :ARG1 (m / monetary-quantity
             :quant 18000
             :unit (d1 / dollar-01))
    :ARG2 (y / you)
    :ARG3 (a / and
             :op1 (s / stay-01
                     :ARG1 y
                     :ARG3 (b / bed))
             :op2 (s2 / smoke-02
                      :ARG0 y
                      :ARG1 (w / weed))
             :duration (t / temporal-quantity
                          :quant 70
                          :unit (d2 / day)
                          :ARG1-of (s3 / straight-04))))",0.7235210976271992,"NASA pays you $18,000 for staying in bed and smoking weed for 70 straight days."
41,41,"(p1 / plan-01
    :ARG2 (p3 / person-01
              :name (n / name
                       :op1 ""Paul""
                       :op2 ""Ryan""
                       :op3 ""Donald""
                       :op4 ""Trump""))
    :ARG1 (r / resign-01
             :ARG0 p3
             :ARG1 (o / office)
             :time (a / after
                      :op1 (n2 / now)
                      :quant (u / up-to
                                :op1 (t / temporal-quantity
                                        :quant 30
                                        :unit (d / day))))))",0.7169386623796091,Paul Ryan Donald Trump is planning to resign office within 30 days.
42,42,"(p1 / produce-01
    :ARG0 (s1 / slaughterhouse-01
              :ARG1-of (o / okay-01
                          :ARG0 (g / government-organization
                                   :name (n / name
                                            :op1 ""USDA""))))
    :ARG1 (m / meat
             :mod (h / horse))
    :purpose (c / consume-01
                :ARG0 (h2 / human)))",0.7352944867587908,Horse meat is produced by slaughterhouses that are ok with the USDA for human consumption.
43,43,"(a1 / approve-01
    :ARG3 (g / government-organization
             :name (n / name
                      :op1 ""USDA""))
    :ARG1 (s1 / shambles-01
              :ARG0-of (p / produce-01
                          :ARG1 (m / meat
                                   :mod (h / horse))
                          :purpose (c / consume-01
                                      :ARG0 (h2 / human)))))",0.7653378063966366,The USDA approved a shambles in the production of horse meat for human consumption.
44,44,"(g1 / give_rise-01
    :ARG0 (a1 / abattoir-01
              :ARG1-of (O / O.K.-01
                          :ARG1 (g / government-organization
                                   :name (n / name
                                            :op1 ""USDA""))))
    :ARG1 (m / meat
             :mod (h / horse))
    :purpose (c / consume-01
                :ARG0 (h2 / human)))",0.4230704628058508,Abattoirs O.K. with the USDA give rise to horse meat for human consumption.
45,45,"(p / plump_for-01
   :polarity (a / amr-unknown)
   :ARG0 (y / you)
   :ARG1 (g1 / give-01
             :mod (f1 / festival-01
                      :name (n / name
                               :op1 ""Christmas""))
             :mod (t / this))
   :condition (b1 / ban-01
                  :ARG0 (s2 / state
                            :quant 45)
                  :ARG1 (l / law
                           :name n
                           :op1 ""Sharia""))
   :time (j / just
            :location-of p))",0.4986205518276718,"If 45 states ban Sharia, are you just plumping for this Christmas give?"
46,46,"(s1 / support-01
    :polarity (a / amr-unknown)
    :ARG0 (y / you)
    :ARG3 (g1 / gift-01
              :mod (f1 / festival-01
                       :name (n / name
                                :op1 ""Christmas""))
              :mod (t / this))
    :condition (b / ban-01
                  :ARG4 (s2 / state
                            :quant 45)
                  :ARG1 (l / law
                           :name n
                           :op1 ""Sharia""))
    :time (j / just
             :location-of s1))",0.607894722583608,"If 45 states ban Sharia just where you are, would you support these Christmas gifts?"
47,47,"(t1 / throw-01
    :mode imperative
    :ARG4 (y / you)
    :ARG4 (t4 / toothpaste-01
              :mod (t3 / this))
    :direction (o / out-01)
    :condition (f / function-01
                  :ARG0 y
                  :ARG1 t4)
    :time (d / date-entity
             :day 28
             :month 11
             :mod (ii / immediate)))",0.5039590700439589,Throw out this toothpaste if you function immediately on November 28th.
48,48,"(c / cognitive_process-01
   :ARG1 (l / legislate-01))",0.5,Legislation is a cognitive process.
49,49,"(p1 / process-01
    :ARG1 (l / legislate-01))",0.5,Legislation is in the process.
50,50,"(h / have-org-role-91
   :ARG0 (p2 / person
             :ARG2-of (s / see_to_it-01
                         :ARG3 (h2 / home)
                         :ARG0 (a / atomic_number_53-01)
                         :ARG1 (p1 / put_away-01
                                   :ARG1 (y / you))
                         :ARG2 (t / tell-01
                                  :ARG0 (p / person
                                           :name (n / name
                                                    :op1 ""Donald""
                                                    :op2 ""Trump""))
                                  :ARG1 p1
                                  :ARG1 y))
             :name (n2 / name
                       :op1 ""Mahama""
                       :op2 ""Ghana""))
   :ARG1 (c / country
            :name (n3 / name
                      :op1 ""Ghana""))
   :ARG2 (p3 / president))",0.6764770087315882,"The President of Ghana is the Mahama Gandhi, who saw to it that the 53rd was home to put you away, telling you that it was Donald Trump."
51,51,"(i / insure-01
   :ARG0 (i1 / iodine-01)
   :ARG1 (i2 / immure-01
             :ARG1 (y / you))
   :ARG2 (s / severalise-01
            :ARG0 (p / person
                     :name (n / name
                              :op1 ""Donald""
                              :op2 ""Trump""))
            :ARG1 i2
            :ARG1 y)
   :ARG2 (p2 / person
             :name (n2 / name
                       :op1 ""Mahama""
                       :op2 ""Ghana"")
             :ARG0-of (h / have-org-role-91
                         :ARG1 (c / country
                                  :name (n3 / name
                                            :op1 ""Ghana""))
                         :ARG2 (p3 / president)))
   :ARG3 (h2 / home))",0.5985001902048472,Iodine insuring your immure is what Donald Trump severalise's on the home of President Mahama Gandhi.
52,52,"(h / have-org-role-91
   :ARG0 (i1 / individual-01
             :ARG2-of (e1 / ensure-01
                          :ARG3 (h2 / home)
                          :ARG0 (i / iodin-01)
                          :ARG1 (j1 / jug-01
                                    :ARG1 (y / you))
                          :ARG2 (t1 / tell-01
                                    :ARG0 (p1 / person-01
                                              :name (n / name
                                                       :op1 ""Donald""
                                                       :op2 ""Trump""))
                                    :ARG1 j1
                                    :ARG1 y))
             :name (n2 / name
                       :op1 ""Mahama""
                       :op2 ""Ghana""))
   :ARG1 (c / country
            :name (n3 / name
                      :op1 ""Ghana""))
   :ARG2 (p3 / president))",0.4486959874226077,"The individual, Mahama Ghana, is the President of Ghana, who is ensuring your home with the iodins to ""jug"" you when Donald Trump tells you to."
53,53,"(m1 / murder-01
    :ARG0 (p / person
             :name (n / name
                      :op1 ""Trump""))
    :ARG1 p
    :ARG0-of (h / have-org-role-91
                :ARG1 (m / military
                         :name (n2 / name
                                   :op1 ""Marines"")))
    :ARG2 (m2 / military
              :name (n3 / name
                        :op1 ""Navy"")))",0.610730558938875,Trump murdered himself as a Marine in the Navy.
54,54,"(t / take_away-01
   :ARG4 (p / person
            :name (n / name
                     :op1 ""Trump""))
   :ARG0 p
   :ARG2-of (h / have-org-role-91
               :ARG0 (m / military
                        :name (n2 / name
                                  :op1 ""Marines"")))
   :ARG3 (m2 / military
             :name (n3 / name
                       :op1 ""Navy"")))",0.5263541363389437,Trump took away from the Navy.
55,55,"(b1 / bring-01
    :ARG0 (w / we)
    :ARG1 (s / selective_service-01)
    :direction (v / vertebral_column-01)
    :topic (r1 / revamp-01
               :ARG0 (p1 / person-01
                         :name (n / name
                                  :op1 ""Trump""))
               :ARG1 (m / military)))",0.4326021527704116,"In terms of Trump's military revamp, we've brought selective service to the vertebral column."
56,56,"(b1 / bring-01
    :ARG2 (w / we)
    :ARG0 (d / draft)
    :direction (b2 / back)
    :ARG4 (r / revamp-01
             :ARG0 (p / person
                      :name (n / name
                               :op1 ""Trump""))
             :ARG1 (m / military)))",0.676534903111482,We're bringing back the draft to the Trump military revamp.
57,57,"(h2 / have-rel-role-91
    :ARG0 (p2 / person
              :location (c3 / country
                            :name (n2 / name
                                      :op1 ""US"")))
    :ARG1 (m / mortal-01
             :ARG0-of (t1 / take-01
                          :ARG1 p2)
             :ARG0-of (b1 / break-01)
             :mod (t2 / terrorist-01)
             :location (c / city
                          :name (n / name
                                   :op1 ""Barcelona"")))
    :ARG2 (c2 / cousin))",0.4951782193288258,The US cousin was a terrorist take-and-break mortal in Barcelona.
58,58,"(r / receive-01
   :ARG4 (i / individual-01
            :ARG3-of (b / break-18)
            :mod (t / terrorist)
            :location (c / city
                         :name (n / name
                                  :op1 ""Barcelona"")))
   :ARG0 (p2 / person
             :ARG0-of (h2 / have-rel-role-91
                          :ARG4 i
                          :ARG2 (c2 / cousin))
             :location (c3 / country
                           :name (n2 / name
                                     :op1 ""US""))))",0.5301424655106565,My cousin in the US received a broken individual in Barcelona as a terrorist.
