,Unnamed: 0,amr,Min_dist,text
10,10,"(p1 / present-01
    :ARG1 (c / constitute-01
             :ARG0 (g / government-organization
                      :name (n2 / name
                                :op1 ""U.S.""
                                :op2 ""Senate""))
             :ARG1 (g2 / government-organization
                       :name (n3 / name
                                 :op1 ""Supreme""
                                 :op2 ""Court"")))
    :time (d / date-entity
             :year 1789))",0.7156807684870675,The U.S. Senate constituted the Supreme Court in 1789.
11,11,"(f / face-01
   :ARG1 (p1 / put_forward-01
             :ARG0 (g / government-organization
                      :name (n2 / name
                                :op1 ""U.S.""
                                :op2 ""Senate""))
             :ARG1 (g2 / government-organization
                       :name (n3 / name
                                 :op1 ""Supreme""
                                 :op2 ""Court"")))
   :time (d / date-entity
            :year 1789))",0.6145526380613658,"In 1789, the Senate faced a Supreme Court putative by the U.S. Senate."
12,12,"(g1 / give-01
    :ARG2 (a / appoint-01
             :ARG0 (g / government-organization
                      :name (n2 / name
                                :op1 ""U.S.""
                                :op2 ""Senate""))
             :ARG1 (g2 / government-organization
                       :name (n3 / name
                                 :op1 ""Supreme""
                                 :op2 ""Court"")))
    :time (d / date-entity
             :year 1789))",0.6145526380613658,"In 1789, the Senate appointed a Supreme Court."
13,13,"(p / popular-02
   :ARG1 (n / name
            :mod (i / indulge-01)))",0.547569027434887,"The name ""indulgent"" is popular."
14,14,"(s / suffrage-01
   :ARG0 (g / government-organization
            :name (n / name
                     :op1 ""U.S.""
                     :op2 ""Senate""))
   :ARG1 (g2 / government-organization
             :name (n2 / name
                       :op1 ""103rd""
                       :op2 ""Congress""))
   :manner (r / roll-call))",0.7352944867587908,The Senate suffraged in the 103rd Congress by roll call.
15,15,"(r1 / right_to_vote-01
    :ARG3 (g / government-organization
             :name (n / name
                      :op1 ""U.S.""
                      :op2 ""Senate""))
    :ARG1 (g2 / government-organization
              :name (n2 / name
                        :op1 ""103rd""
                        :op2 ""Congress""))
    :manner (r / roll-call))",0.7352944867587908,The Senate has a roll call right to vote in the 103rd Congress.
16,16,"(b / ballot-01
   :ARG3 (g / government-organization
            :name (n / name
                     :op1 ""U.S.""
                     :op2 ""Senate""))
   :ARG1 (g2 / government-organization
             :name (n2 / name
                       :op1 ""103rd""
                       :op2 ""Congress""))
   :manner (r / roll-call))",0.7352944867587908,The 103rd Congress will be rolled-call voted on by the Senate.
17,17,"(a / ask-01
   :ARG4 (p1 / person-01
             :mod (c / country
                     :name (n2 / name
                               :op1 ""America"")))
   :ARG1 (r1 / remain_firm-01
             :ARG0 p1
             :ARG1 (n1 / notice-01
                       :ARG0 (p2 / person
                                 :name (n3 / name
                                           :op1 ""Hillary""
                                           :op2 ""Clinton""))
                       :ARG1-of (f / follow-01
                                   :ARG2 (s2 / shoot-02
                                             :location (c2 / city
                                                           :name (n4 / name
                                                                     :op1 ""Orlando"")))))
             :manner (t / together)))",0.5419264990772558,Americans were asked together to remain frank about Hillary Clinton's notice following the Orlando shooting.
18,18,"(f / follow-01
   :ARG1 (r / remark-01
            :ARG1-of (s / stand-01
                        :manner (t / together)
                        :ARG1-of (r1 / require-01
                                     :ARG0 (p1 / person-01
                                               :mod (c / country
                                                       :name (n2 / name
                                                                 :op1 ""America""))))
                        :ARG0 p1)
            :ARG0 (p2 / person
                      :name (n3 / name
                                :op1 ""Hillary""
                                :op2 ""Clinton"")))
   :ARG2 (s2 / shoot-02
             :location (c2 / city
                           :name (n4 / name
                                     :op1 ""Orlando""))))",0.7372978749020656,"Hillary Clinton's remarks, which were requiring the American people to stand together, followed the Orlando shooting."
19,19,"(d / demand-01
   :ARG0 (p1 / person-01
             :mod (c / country
                     :name (n2 / name
                               :op1 ""America"")))
   :ARG1 (s1 / stand-01
             :ARG0 p1
             :ARG1 (n1 / notice-01
                       :ARG0 (p / person-01
                                :name (n3 / name
                                          :op1 ""Hillary""
                                          :op2 ""Clinton""))
                       :ARG1-of (f / follow-01
                                   :ARG2 (s2 / shoot-02
                                             :location (c2 / city
                                                           :name (n4 / name
                                                                     :op1 ""Orlando"")))))
             :manner (t / together)))",0.4721384387080332,Americans demand that Hillary Clinton stand together to take notice following the Orlando shooting.
20,20,"(w / withdraw-01
   :ARG0 (r / recall-01
            :ARG1 (p / product
                     :mod (p2 / peanut)))
   :ARG1 (a / approve-01
            :ARG0 (c / company)))",0.5465716005979114,The recall of peanut products withdrew company approval.
21,21,"(r / resettle-01
   :ARG1 (r1 / refugee-01
             :ARG1-of (g / go_far-01
                         :ARG1-of (w1 / welcome-01
                                      :ARG0 (o1 / organisation-01
                                                :name (n / name
                                                         :op1 ""UN""
                                                         :op2 ""Refugee""
                                                         :op3 ""Agency""))))
             :quant 10000
             :mod (c / country
                     :name (n2 / name
                               :op1 ""Syria"")))
   :ARG2 (c2 / country
             :name (n3 / name
                       :op1 ""United""
                       :op2 ""States"")))",0.5056944620487743,10000 Syrian refugees welcomed by the UN Refugee Agency have been resettled in the United States.
22,22,"(w1 / welcome-01
    :ARG2 (o1 / organization-01
              :name (n / name
                       :op1 ""UN""
                       :op2 ""Refugee""
                       :op3 ""Agency""))
    :ARG1 (g / get-01
             :ARG1 (r / refugee
                      :quant 10000
                      :mod (c / country
                              :name (n2 / name
                                        :op1 ""Syria""))
                      :ARG1-of (r2 / resettle-01
                                   :ARG2 (c2 / country
                                             :name (n3 / name
                                                       :op1 ""United""
                                                       :op2 ""States""))))))",0.6885546462857818,The UN Refugee Agency welcomed the tens of thousands of Syrian refugees resettled in the United States.
23,23,"(w / welcome-01
   :ARG1 (o / organization
            :name (n / name
                     :op1 ""UN""
                     :op2 ""Refugee""
                     :op3 ""Agency""))
   :ARG1 (a / arrive-01
            :ARG1 (r / refugee
                     :quant 10000
                     :mod (c / country
                             :name (n2 / name
                                       :op1 ""Syria""))
                     :ARG4-of (r2 / resettle-01
                                  :ARG0 (c2 / country
                                            :name (n3 / name
                                                      :op1 ""United""
                                                      :op2 ""States""))))))",0.832833488271957,"The UN Refugee Agency welcomed the arrival of 10,000 Syrian refugees resettled in the United States."
24,24,"(g / grass-01
   :ARG0 (i / individual-01
            :name (n / name
                     :op1 ""Rand""
                     :op2 ""Paul""))
   :ARG1 (p2 / person
             :ARG0-of (v / vote-01))
   :manner (h / hire-01
              :ARG0 i
              :ARG1 (p3 / person
                        :name (n2 / name
                                  :op1 ""John""
                                  :op2 ""Bolton""))))",0.5415140032856136,Rand Paul hired John Bolton to grass the vote for the individual.
25,25,"(v1 / vote-01
    :ARG0 (p / person-01
             :ARG1-of (g / grass-01
                         :manner (h / hire-01
                                    :ARG0 (p1 / person-01
                                              :name (n / name
                                                       :op1 ""Rand""
                                                       :op2 ""Paul""))
                                    :ARG1 (p3 / person
                                              :name (n2 / name
                                                        :op1 ""John""
                                                        :op2 ""Bolton"")))
                         :ARG0 p1)))",0.4965462477185179,Voting by people who were grass-hugging Rand Paul to John Bolton.
26,26,"(v / vote-01
   :ARG0 (p2 / person
             :ARG0-of (f / fail-01
                         :manner (h / hire-01
                                    :ARG0 (p / person
                                             :name (n / name
                                                      :op1 ""Rand""
                                                      :op2 ""Paul""))
                                    :ARG1 (p3 / person
                                              :name (n2 / name
                                                        :op1 ""John""
                                                        :op2 ""Bolton"")))
                         :ARG0 p)))",0.7692209043902963,Voted by those who failed to hire John Bolton by Rand Paul.
27,27,"(p1 / provide-01
    :ARG0 (l1 / letter-01)
    :ARG1 (c / count_on-01
             :ARG1 (l / law-01
                      :name (n / name
                               :op1 ""Honorable""
                               :op2 ""John""
                               :op3 ""Boehner""))
             :ARG2 (r / repeal-01
                      :ARG1 l
                      :name (n2 / name
                                :op1 ""Obamacare""
                                :op2 ""Act"")))
    :ARG2 (p2 / person
              :name (n3 / name
                        :op1 ""John""
                        :op2 ""Boehner"")))",0.5622722119143775,The letter provided John Boehner that the Honorable John Boehner Act counted on repealing the Obamacare Act.
28,28,"(f / furnish-01
   :ARG2 (l / letter)
   :ARG1 (e / estimate-01
            :ARG0 (l2 / law
                      :name (n / name
                               :op1 ""Honorable""
                               :op2 ""John""
                               :op3 ""Boehner""))
            :ARG4 (r / repeal-01
                     :ARG3 l2
                     :name (n2 / name
                               :op1 ""Obamacare""
                               :op2 ""Act"")))
   :ARG2 (p2 / person
             :name (n3 / name
                       :op1 ""John""
                       :op2 ""Boehner"")))",0.6618513227708328,The letter furnishes John Boehner with an estimate of the repeal of the Obamacare Act by Hon. John Boehner.
29,29,"(c / cater-01
   :ARG1 (l / letter)
   :ARG4 (e / estimate-01
            :ARG2 (l2 / law
                      :name (n / name
                               :op1 ""Honorable""
                               :op2 ""John""
                               :op3 ""Boehner""))
            :ARG0 (r / repeal-01
                     :ARG1 l2
                     :name (n2 / name
                               :op1 ""Obamacare""
                               :op2 ""Act"")))
   :ARG2 (p2 / person
             :name (n3 / name
                       :op1 ""John""
                       :op2 ""Boehner"")))",0.7147222284845995,The letter caters to John Boehner's estimate of the Honorable John Boehner repeal of the Obamacare Act.
30,30,"(s1 / statistic-01
    :topic (e / energy)
    :mod (ii / international))",0.408248290463863,International energy statistics
31,31,"(r / real-04
   :ARG1 (f2 / fight-01
             :snt2-of (m / multi-sentence
                         :snt1 (b / bury-01
                                  :mode imperative
                                  :ARG0 (y / you)
                                  :ARG1 (c / city
                                           :name (n / name
                                                    :op1 ""Kiev""))))
             :ARG1 (c2 / country
                       :name (n2 / name
                                 :op1 ""Crimea""))))",0.6848287821162212,The real fight against Crimea is bury Kiev.
32,32,"(r / real-04
   :ARG1 (d / defend-01
            :snt2-of (m / multi-sentence
                        :snt1 (f1 / forget-01
                                  :mode imperative
                                  :ARG0 (y / you)
                                  :ARG1 (c / city
                                           :name (n / name
                                                    :op1 ""Kiev""))))
            :ARG1 (c2 / country
                      :name (n2 / name
                                :op1 ""Crimea""))))",0.7614492632838291,The real crime is 'Forget Kiev'.
33,33,"(r / real-04
   :ARG1 (f2 / fight-01
             :snt2-of (m / multi-sentence
                         :ARG4 (f / forget-01
                                  :mode imperative
                                  :ARG0 (y / you)
                                  :ARG1 (c / city
                                           :name (n / name
                                                    :op1 ""Kiev""))))
             :ARG1 (c2 / country
                       :name (n2 / name
                                 :op1 ""Crimea""))))",0.8442467273761218,"The real fight against Crimea is: ""Forget Kiev!"""
34,34,"(m / multi-sentence
   :snt1 (l / leave-01
            :mode imperative
            :ARG0 (y / you)
            :ARG1 (c / city
                     :name (n / name
                              :op1 ""Kiev"")))
   :snt2 (f2 / fight-01
             :ARG1 (c2 / country
                       :name (n2 / name
                                 :op1 ""Crimea""))
             :ARG1-of (r / real-04)))",0.6848287821162212,Leave Kiev. The Crimea fight is really going to happen.
35,35,"(p1 / person-01
    :name (n / name
             :op1 ""Michael""
             :op2 ""Bennet"")
    :ARG0-of (h / have-org-role-91
                :ARG1 (g / government-organization
                         :name (n2 / name
                                   :op1 ""US""
                                   :op2 ""Senate""))))",0.690284562199929,US Senator Michael Bennet
36,36,"(s / somebody-01
   :name (n / name
            :op1 ""Michael""
            :op2 ""Bennet"")
   :ARG0-of (h / have-org-role-91
               :ARG1 (g / government-organization
                        :name (n2 / name
                                  :op1 ""US""
                                  :op2 ""Senate""))))",0.690284562199929,somebody in the US Senate named Michael Bennet.
37,37,"(h / have-org-role-91
   :ARG0 (s / somebody-01
            :name (n / name
                     :op1 ""Michael""
                     :op2 ""Bennet""))
   :ARG1 (g / government-organization
            :name (n2 / name
                      :op1 ""US""
                      :op2 ""Senate"")))",0.690284562199929,Michael Bennet is somebody in the US Senate.
39,39,"(m / mortal-01
   :name (n / name
            :op1 ""Michael""
            :op2 ""Bennet"")
   :ARG0-of (h / have-org-role-91
               :ARG1 (g / government-organization
                        :name (n2 / name
                                  :op1 ""US""
                                  :op2 ""Senate""))))",0.690284562199929,Senate Major Michael Bennet
40,40,"(n1 / new-01
    :ARG1 (m1 / means-01
              :ARG1-of (a1 / ahead-01)
              :ARG1-of (f / focus-01
                          :ARG2 (c4 / create-01
                                    :ARG1 (t1 / task-01))
                          :ARG0-of (c2 / cutting-01
                                       :ARG1 (d / drop-01))
                          :ARG0-of (r1 / reform-01
                                       :ARG1 (g / government-organization
                                                :name (n3 / name
                                                          :op1 ""Congress""))))
              :ARG1-of (c1 / call-01
                           :medium (a / address-03
                                      :ARG0 (m / mortal-01
                                               :name (n / name
                                                        :op1 ""Boehner""))
                                      :mod (p2 / political-party
                                               :name (n4 / name
                                                         :op1 ""Republican""))
                                      :frequency (r2 / rate-entity-91
                                                     :ARG3 (t / temporal-quantity
                                                              :quant 1
                                                              :unit (w2 / week))))
                           :ARG0 m)))",0.5514045576084697,"New means ahead, focusing on task creation, dropping cuts, and reforming Congress -- called in a weekly address by Republican Boehner."
41,41,"(c1 / cut-01
    :ARG0 (f / focalize-01
             :ARG0-of (r1 / reform-01
                          :ARG1 (g / government-organization
                                   :name (n3 / name
                                             :op1 ""Congress"")))
             :ARG1 (w1 / way-01
                       :ARG1-of (s1 / song-01
                                    :medium (a / address-03
                                               :ARG0 (i / individual-01
                                                        :name (n / name
                                                                 :op1 ""Boehner""))
                                               :mod (p2 / political-party
                                                        :name (n4 / name
                                                                  :op1 ""Republican""))
                                               :frequency (r2 / rate-entity-91
                                                              :ARG3 (t / temporal-quantity
                                                                       :quant 1
                                                                       :unit (w2 / week))))
                                    :ARG0 i)
                       :ARG1-of (f1 / fresh-01)
                       :ARG1-of (f3 / frontward-01))
             :ARG2 (m / make-01
                      :ARG1 (j1 / job-01)))
    :ARG1 (s2 / spend-01))",0.4778920040626003,"The focalization on congressional reform has cut spending, fresh and frontward, to the way Boehner's weekly Republican address has been sung: ""Make a Job."""
42,42,"(r / reform-01
   :ARG4 (f2 / focus-01
             :ARG1 (w / way
                      :ARG4-of (c1 / call-01
                                   :medium (a / address-03
                                              :ARG0 (i / individual-01
                                                       :name (n / name
                                                                :op1 ""Boehner""))
                                              :mod (p2 / political-party
                                                       :name (n4 / name
                                                                 :op1 ""Republican""))
                                              :frequency (r2 / rate-entity-91
                                                             :ARG3 (t / temporal-quantity
                                                                      :quant 1
                                                                      :unit (w2 / week))))
                                   :ARG0 i)
                      :ARG2-of (n2 / new-01)
                      :ARG1-of (f / forward-01))
             :ARG1 (c2 / create-01
                       :ARG2 (j / job))
             :ARG2-of (c3 / cut-02
                          :ARG1 (s / spend-01)))
   :ARG2 (g / government-organization
            :name (n3 / name
                      :op1 ""Congress"")))",0.5458361049535986,The reform is a new focus forward in Congress on job creation and spending cuts called for in Boehner's weekly Republican address.
43,43,"(c3 / cut-02
    :ARG0 (f2 / focus-01
              :ARG0-of (r / reform-01
                          :ARG1 (g / government-organization
                                   :name (n3 / name
                                             :op1 ""Congress"")))
              :ARG1 (p / path-01
                       :ARG1-of (p1 / phone-01
                                    :medium (a / address-03
                                               :ARG0 (s1 / someone-01
                                                         :name (n / name
                                                                  :op1 ""Boehner""))
                                               :mod (p2 / political-party
                                                        :name (n4 / name
                                                                  :op1 ""Republican""))
                                               :frequency (r2 / rate-entity-91
                                                              :ARG3 (t / temporal-quantity
                                                                       :quant 1
                                                                       :unit (w2 / week))))
                                    :ARG0 s1)
                       :ARG1-of (n2 / new-01)
                       :ARG1-of (f / forward-01))
              :ARG2 (c2 / create-01
                        :ARG1 (j / job)))
    :ARG1 (s / spend-01))",0.6845102737505233,The focus of congressional reform has cut spending by a new forward path that was phoned forward from someone who is a Republican at a weekly address.
44,44,"(c1 / call_in-01
    :ARG0 (p1 / person-01
              :name (n / name
                       :op1 ""Boehner""))
    :ARG1 (e / elbow_room-01
             :ARG1-of (f1 / freshly-01)
             :ARG1-of (f3 / forward-moving-01)
             :ARG1-of (c4 / centre-01
                          :ARG2 (c5 / create-01
                                    :ARG1 (s1 / speculate-01))
                          :ARG0-of (c3 / cut-02
                                       :ARG1 (s / spend-01))
                          :ARG0-of (r / reform-01
                                      :ARG1 (g / government-organization
                                               :name (n3 / name
                                                         :op1 ""Congress"")))))
    :medium (a / address-03
               :ARG0 p1
               :mod (p2 / political-party
                        :name (n4 / name
                                  :op1 ""Republican""))
               :frequency (r2 / rate-entity-91
                              :ARG3 (t / temporal-quantity
                                       :quant 1
                                       :unit (w2 / week)))))",0.5131940285990414,"In a weekly Republican address, Boehner called in freshly forward-moving elbowroom, centred on creating speculation, spending cuts and congressional reform."
45,45,"(o1 / organisation-01
    :name (n / name
             :op1 ""Committee""
             :op2 ""on""
             :op3 ""Energy""
             :op4 ""and""
             :op5 ""Commerce""))",0.4084212031225384,COMMISSION ON ENERGY AND COMMERCIAL
46,47,"(h / have-org-role-91
   :ARG0 (p1 / person-01
             :name (n / name
                      :op1 ""Geithner""))
   :ARG1 (p2 / publication
             :name n
             :op1 ""This""
             :op2 ""Week""
             :op3 ""Transcript""))",0.7751208565489613,Geithner is the author of This Week Transcript.
47,48,"(s / soul-01
   :name (n / name
            :op1 ""Geithner"")
   :ARG1-of (h / have-org-role-91
               :ARG1 (p2 / publication
                         :name n
                         :op1 ""This""
                         :op2 ""Week""
                         :op3 ""Transcript"")))",0.7751208565489613,Geithner's soul on This Week Transcript
48,49,"(h / have-org-role-91
   :ARG0 (s / somebody-01
            :name (n / name
                     :op1 ""Geithner""))
   :ARG1 (p2 / publication
             :name n
             :op1 ""This""
             :op2 ""Week""
             :op3 ""Transcript""))",0.7751208565489613,Geithner is somebody on This Week transcript.
49,50,"(t1 / transcript-01
    :ARG0 (p1 / public_debate-01
              :ARG2 (p / person
                       :name (n / name
                                :op1 ""McCain""))
              :ARG2 (p2 / person
                        :name (n2 / name
                                  :op1 ""Obama""))
              :ord (o / ordinal-entity
                      :value 2)))",0.4960233595386542,The transcript of the second public debate between McCain and Obama.
50,51,"(c / copy-01
   :ARG1 (d1 / debate-01
             :ARG0 (s / somebody-01
                      :name (n / name
                               :op1 ""McCain""))
             :ARG1 (p2 / person
                       :name (n2 / name
                                 :op1 ""Obama""))
             :ord (o / ordinal-entity
                     :value 2)))",0.5809130209248237,A copy of somebody's second debate with Obama.
51,52,"(t1 / transcript-01
    :ARG1 (d1 / debate-01
              :ARG0 (s / someone-01
                       :name (n / name
                                :op1 ""McCain""))
              :ARG1 (p / person-01
                       :name (n2 / name
                                 :op1 ""Obama""))
              :ord (o / ordinal-entity
                      :value 2)))",0.4765519728987855,The transcript of the second McCain-Obama debate.
52,53,"(s1 / support-01
    :ARG4 (p1 / person-01
              :name (n / name
                       :op1 ""Sanders""))
    :ARG1 (b / bill
             :topic (s2 / safe-01
                        :ARG1 (g / gun))))",0.6558096117141085,Sanders is for a gun safety bill.
53,54,"(b1 / backup-01
    :ARG0 (i / individual-01
             :name (n / name
                      :op1 ""Sanders""))
    :ARG1 (b / bill
             :topic (s2 / safe-01
                        :ARG1 (g / gun))))",0.4428699082864238,Sanders backed a gun safety bill.
54,55,"(s / support-01
   :ARG4 (p / person
            :name (n / name
                     :op1 ""Sanders""))
   :ARG1 (b / bill
            :topic (s2 / safe-01
                       :ARG1 (g / gun))))",0.8538685511799621,Sanders is for gun safety bills.
55,56,"(a / annotate-01
   :ARG1 (a1 / argumentation-01
             :ARG4-of (t1 / transcript-01)
             :ARG0 (p / political-party
                      :name (n / name
                               :op1 ""Democrat""))
             :location (c / city
                          :name (n2 / name
                                    :op1 ""Milwaukee""))))",0.4558800474176995,"Annotated: Milwaukee, WI: Democrat transcript of argumentation"
56,57,"(a / annotate-01
   :ARG1 (d1 / debate-01
             :topic-of (c1 / copy-01)
             :ARG0 (p / political-party
                      :name (n / name
                               :op1 ""Democrat""))
             :location (c / city
                          :name (n2 / name
                                    :op1 ""Milwaukee""))))",0.8336651164230574,Annotated: Milwaukee copycat debate
57,58,"(a / annotate-01
   :ARG1 (a1 / argumentation-01
             :topic-of (t1 / transcript-01)
             :ARG0 (p / political-party
                      :name (n / name
                               :op1 ""Democrat""))
             :location (c / city
                          :name (n2 / name
                                    :op1 ""Milwaukee""))))",0.4558800474176995,"Annotated: Milwaukee, WI: Democrat argumentation in transcript"
58,59,"(t1 / transcript-01
    :topic (f / fence-01
              :ARG0 (p / political-party
                       :name (n / name
                                :op1 ""Democrat""))
              :location (c / city
                           :name (n2 / name
                                     :op1 ""Milwaukee""))
              :ARG1-of (a / annotate-01)))",0.4558800474176995,Annotated transcript of Milwaukee Democrat fence:
59,60,"(a / annotate-01
   :ARG1 (c2 / contend-01
             :topic-of (c1 / copy-01)
             :ARG0 (p / political-party
                      :name (n / name
                               :op1 ""Democrat""))
             :location (c / city
                          :name (n2 / name
                                    :op1 ""Milwaukee""))))",0.4558800474176995,Annotated: Wisconsin copycat contendment:
60,61,"(o1 / organisation-01
    :name (n / name
             :op1 ""Democratic""
             :op2 ""National""
             :op3 ""Convention""))",0.4584050436599945,The Democratic National Convention (DNC)
62,63,"(e / establishment-01
   :name (n / name
            :op1 ""Democratic""
            :op2 ""National""
            :op3 ""Convention""))",0.4584050436599945,The Democratic National Convention.
63,64,"(h / have-org-role-91
   :ARG0 (p2 / person
             :ARG2 (c / congressman)
             :quant 4)
   :ARG1 (g / government-organization
            :name (n / name
                     :name-of (s / somebody-01
                                 :ARG1-of (ii / include-91
                                              :ARG2 p2)
                                 :mod (m / medium))
                     :op1 ""Joe""
                     :op2 ""Pitts"")
            :op1 ""Congress""))",0.7692209043902963,"There are four congressmen in Congress, somebody in the medium of them is Joe Pitts."
64,65,"(l / let_in-01
   :ARG1 (p1 / person-01
             :mod (m / medium)
             :name (n / name
                      :op1 ""Joe""
                      :op2 ""Pitts""))
   :ARG2 (p / person-01
            :quant 4
            :ARG0-of (h / have-org-role-91
                        :ARG1 (g / government-organization
                                 :name n
                                 :op1 ""Congress""))
            :ARG2 (c / congressman)))",0.4675519721268478,Joe Pitts was let in by the medium to the 4 congressmen.
65,66,"(a / admit-01
   :ARG1 (p1 / person-01
             :mod (m / medium)
             :name (n / name
                      :op1 ""Joe""
                      :op2 ""Pitts""))
   :ARG2 (p2 / person
             :quant 4
             :ARG0-of (h / have-org-role-91
                         :ARG1 (g / government-organization
                                  :name n
                                  :op1 ""Congress""))
             :ARG2 (c / congressman)))",0.6495581890352399,Joe Pitts is admitted to 4 congressmen.
66,67,"(m / medium
   :domain (p1 / person-01
               :name (n / name
                        :op1 ""Joe""
                        :op2 ""Pitts"")
               :ARG1-of (ii / include-91
                            :ARG2 (p2 / person
                                      :quant 4
                                      :ARG0-of (h / have-org-role-91
                                                  :ARG1 (g / government-organization
                                                           :name n
                                                           :op1 ""Congress""))
                                      :ARG2 (c / congressman)))))",0.7692209043902963,Joe Pitts is a medium of 4 congressmen.
